0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.5513685941696167,0.6262632012367249,-1.346821904182434,0.9739775657653809,0.5660618543624878,0.5717082619667053,-1.3047796487808228,0.9570884704589844,0.5768266916275024,0.5716660618782043,-1.304748773574829,0.9491100907325745,0.5875226855278015,0.572737455368042,-1.3049514293670654,0.9563696980476379,0.5287637710571289,0.5717083215713501,-1.3177993297576904,0.9593474864959717,0.5152347683906555,0.5722475647926331,-1.3176343441009521,0.94759601354599,0.5005179643630981,0.572636067867279,-1.3179348707199097,0.9536632299423218,0.5959310531616211,0.5960862636566162,-0.9873732328414917,0.9596858620643616,0.47026386857032776,0.588814377784729,-1.0064069032669067,0.9573590159416199,0.5679824948310852,0.6820520162582397,-1.2134519815444946,0.9828701615333557,0.5249601602554321,0.6809833645820618,-1.2238445281982422,0.9835207462310791,0.6965944170951843,0.8351019024848938,-0.7002763152122498,0.9939594268798828,0.3317022919654846,0.8214860558509827,-0.7675515413284302,0.9838157892227173,0.8568708300590515,1.0782135725021362,-0.5612936019897461,0.5122441053390503,0.10099254548549652,1.0266704559326172,-0.7571941614151001,0.6414002776145935,0.9048870801925659,1.3279340267181396,-0.7816018462181091,0.26138272881507874,0.08784804493188858,1.3498847484588623,-1.016096830368042,0.3400118350982666,0.9398540258407593,1.395089864730835,-0.8444272875785828,0.18466916680335999,0.07900737971067429,1.4173005819320679,-1.083871603012085,0.21216347813606262,0.92689049243927,1.40053391456604,-0.8942437171936035,0.24894289672374725,0.1095760315656662,1.3940448760986328,-1.1528923511505127,0.2811628580093384,0.9026959538459778,1.3910657167434692,-0.8100506067276001,0.2981393039226532,0.11757532507181168,1.3811184167861938,-1.0511271953582764,0.3246869742870331,0.6185395121574402,1.3969682455062866,-0.04921134561300278,0.05013498291373253,0.3747870922088623,1.4230090379714966,0.051664043217897415,0.052057359367609024,0.6311886310577393,1.859437346458435,0.22206994891166687,0.0090348394587636,0.4118683338165283,1.8807709217071533,0.5144491791725159,0.012705904431641102,0.6307968497276306,2.257106065750122,1.0286495685577393,0.003147965995594859,0.4182139039039612,2.253365993499756,1.3276305198669434,0.004733467940241098,0.6335734128952026,2.3297600746154785,1.0857590436935425,0.003250868059694767,0.40831828117370605,2.324270009994507,1.4058606624603271,0.00421110587194562,0.6051034927368164,2.4096264839172363,0.6587859392166138,0.0033715935423970222,0.47068318724632263,2.401237964630127,0.9401097297668457,0.005017607007175684
0.5510375499725342,0.6233018040657043,-1.3345863819122314,0.9764493107795715,0.5650573372840881,0.5687223672866821,-1.2926214933395386,0.9610595107078552,0.5761256814002991,0.5690652132034302,-1.2926291227340698,0.9538111686706543,0.5870478749275208,0.5703023672103882,-1.2929062843322754,0.9603824019432068,0.5264750123023987,0.5682448744773865,-1.3038361072540283,0.9631444811820984,0.51301109790802,0.5687329769134521,-1.3037232160568237,0.9524719715118408,0.49864593148231506,0.5693073868751526,-1.3040999174118042,0.9579623341560364,0.5957996249198914,0.594326376914978,-0.9622114300727844,0.9632549285888672,0.46904683113098145,0.5883886814117432,-0.99687260389328,0.9613699913024902,0.5674058198928833,0.6802253723144531,-1.2010916471481323,0.9844418168067932,0.5245492458343506,0.6803327202796936,-1.209033489227295,0.985059916973114,0.7022764086723328,0.838735818862915,-0.6697201132774353,0.9939273595809937,0.3315597176551819,0.8265253305435181,-0.7449682950973511,0.9842279553413391,0.8666418790817261,1.0748659372329712,-0.5580363273620605,0.497693806886673,0.09788165986537933,1.0303130149841309,-0.7076394557952881,0.6720815300941467,0.92267906665802,1.3139913082122803,-0.7968807220458984,0.24618563055992126,0.06824730336666107,1.3349263668060303,-0.9834796190261841,0.35504278540611267,0.9604487419128418,1.3798359632492065,-0.8547873497009277,0.17261448502540588,0.0586359016597271,1.3999532461166382,-1.0549969673156738,0.21218587458133698,0.9316918253898621,1.386794924736023,-0.9126951098442078,0.23392052948474884,0.08545748889446259,1.3819630146026611,-1.0718439817428589,0.2821313142776489,0.909254252910614,1.3751585483551025,-0.828529953956604,0.2818433940410614,0.09198833256959915,1.3681098222732544,-1.0196540355682373,0.3259829878807068,0.6230528950691223,1.4107556343078613,-0.049331650137901306,0.0452333427965641,0.37696951627731323,1.4386141300201416,0.05223063752055168,0.04694824665784836,0.6370627284049988,1.8747278451919556,0.21090666949748993,0.008144626393914223,0.41118186712265015,1.8994160890579224,0.5115807056427002,0.01144405361264944,0.6386678814888,2.2849056720733643,1.022432565689087,0.00283338432200253,0.4176134169101715,2.2873733043670654,1.300754427909851,0.004260298330336809,0.6427903175354004,2.3631560802459717,1.079599142074585,0.002926075831055641,0.4080688953399658,2.3632614612579346,1.3762356042861938,0.003790423274040222,0.6121583580970764,2.439629316329956,0.6225729584693909,0.0030348196160048246,0.4720093309879303,2.436387538909912,0.8955498933792114,0.004517012741416693
0.548059344291687,0.6207618713378906,-1.2213302850723267,0.9786600470542908,0.5621690154075623,0.5666878819465637,-1.1822541952133179,0.964593768119812,0.5735555291175842,0.5673458576202393,-1.1821645498275757,0.9580379128456116,0.5847176313400269,0.5688053965568542,-1.1823832988739014,0.9639580845832825,0.5237498879432678,0.5655534267425537,-1.1881426572799683,0.9664952158927917,0.5107356905937195,0.5657842755317688,-1.1879162788391113,0.9568120241165161,0.4969843327999115,0.5662243366241455,-1.1883575916290283,0.9617691040039062,0.5946158170700073,0.592930793762207,-0.8590009808540344,0.9665355086326599,0.468865305185318,0.5866588354110718,-0.864056408405304,0.9649876356124878,0.5671021342277527,0.6781468987464905,-1.09244704246521,0.9858595728874207,0.5226525664329529,0.6782886981964111,-1.0937588214874268,0.9864489436149597,0.7035887837409973,0.8418329954147339,-0.5999823808670044,0.9940623044967651,0.33231642842292786,0.8241007328033447,-0.6430186033248901,0.9850823283195496,0.8580318689346313,1.0868736505508423,-0.5207077264785767,0.48450082540512085,0.09792478382587433,1.022247314453125,-0.6780206561088562,0.6973994970321655,0.9113057255744934,1.3197678327560425,-0.7510321736335754,0.2341003268957138,0.05666910484433174,1.3079891204833984,-0.9662113189697266,0.36121678352355957,0.9479632377624512,1.3890342712402344,-0.8085072636604309,0.16290488839149475,0.04389941692352295,1.3718992471694946,-1.032365083694458,0.2108878344297409,0.9279309511184692,1.3920243978500366,-0.8636916875839233,0.22184009850025177,0.07354345172643661,1.3524529933929443,-1.0914638042449951,0.28128471970558167,0.9089009165763855,1.3782711029052734,-0.7820209264755249,0.2697826027870178,0.0814562439918518,1.340166687965393,-1.002112865447998,0.32710298895835876,0.6213241815567017,1.4239859580993652,-0.048920243978500366,0.04084395617246628,0.3767686188220978,1.440528154373169,0.05199816823005676,0.04237251728773117,0.6316553950309753,1.8915811777114868,0.22687456011772156,0.00733640743419528,0.40451622009277344,1.905334234237671,0.45370474457740784,0.010304538533091545,0.631274402141571,2.3036301136016846,1.0230696201324463,0.0025501595810055733,0.40510064363479614,2.302694797515869,1.1880381107330322,0.003834354691207409,0.6357477307319641,2.3809351921081543,1.0797882080078125,0.002633668016642332,0.3959851861000061,2.3793745040893555,1.2558084726333618,0.0034116057213395834,0.6013976335525513,2.461214542388916,0.6271268129348755,0.0027316163759678602,0.4536224901676178,2.4556374549865723,0.7550075650215149,0.004065935965627432
0.5465992093086243,0.620730996131897,-1.2702261209487915,0.9807057976722717,0.5604923367500305,0.5665216445922852,-1.2282170057296753,0.9678894281387329,0.5721803903579712,0.5672860741615295,-1.2279940843582153,0.9619948267936707,0.5836774110794067,0.568773627281189,-1.2281477451324463,0.9673027992248535,0.5215422511100769,0.5649063587188721,-1.2365214824676514,0.9696080684661865,0.5085105299949646,0.5648667812347412,-1.2361609935760498,0.9608667492866516,0.495002418756485,0.5650938153266907,-1.2366678714752197,0.9653065800666809,0.5945620536804199,0.5923870801925659,-0.8878141641616821,0.9696409106254578,0.46777209639549255,0.5857044458389282,-0.8860217332839966,0.9683296084403992,0.5670093297958374,0.6778044104576111,-1.1257615089416504,0.9871782660484314,0.5215246081352234,0.677981436252594,-1.130827784538269,0.9877275824546814,0.7061711549758911,0.8406612873077393,-0.6238892078399658,0.9943737983703613,0.3325037360191345,0.8215932846069336,-0.6670363545417786,0.9860320091247559,0.8589203953742981,1.0866966247558594,-0.5460196137428284,0.476834237575531,0.10168536007404327,1.0149905681610107,-0.7374321818351746,0.7206333875656128,0.9053536653518677,1.3337140083312988,-0.8062528371810913,0.22455039620399475,0.04303876310586929,1.3017151355743408,-1.0617339611053467,0.3664284348487854,0.9415980577468872,1.41255521774292,-0.8677805662155151,0.15460236370563507,0.024775948375463486,1.3680397272109985,-1.1326186656951904,0.2089349329471588,0.917985737323761,1.4182058572769165,-0.9232951402664185,0.21211150288581848,0.05601974576711655,1.353131890296936,-1.203914999961853,0.28003594279289246,0.9007515907287598,1.4003450870513916,-0.8378850817680359,0.259660005569458,0.06592509150505066,1.3400084972381592,-1.100672960281372,0.32651206851005554,0.6248806715011597,1.4207863807678223,-0.04836292192339897,0.03688801825046539,0.376761257648468,1.4366399049758911,0.05188422277569771,0.03823847323656082,0.6331823468208313,1.8917943239212036,0.23333820700645447,0.0066096242517232895,0.4012278914451599,1.9022210836410522,0.3925272822380066,0.009278945624828339,0.6331990361213684,2.3058488368988037,1.027784824371338,0.002295292215421796,0.4031490683555603,2.305762529373169,1.1077854633331299,0.0034510153345763683,0.6379356384277344,2.384594678878784,1.0835435390472412,0.0023705477360635996,0.3946424126625061,2.38525390625,1.1726958751678467,0.0030706815887242556,0.601123571395874,2.46614146232605,0.6272226572036743,0.002458795439451933,0.4521563649177551,2.458747625350952,0.6608494520187378,0.0036600790917873383
0.5446626543998718,0.6202496290206909,-1.3248355388641357,0.9825844764709473,0.559111475944519,0.5662258863449097,-1.2809007167816162,0.9709757566452026,0.5709072947502136,0.5667613744735718,-1.280709981918335,0.9656531810760498,0.5824962854385376,0.5679716467857361,-1.2808839082717896,0.9704371690750122,0.5195696949958801,0.5651246905326843,-1.2873916625976562,0.9725331664085388,0.506233274936676,0.5650291442871094,-1.2870557308197021,0.9646352529525757,0.49275484681129456,0.5651665329933167,-1.2875087261199951,0.9686339497566223,0.5945352911949158,0.5918725728988647,-0.8890979886054993,0.9725218415260315,0.4666265547275543,0.5857399106025696,-0.8938644528388977,0.9713929295539856,0.5664663910865784,0.6765616536140442,-1.1771111488342285,0.9884045124053955,0.5195451378822327,0.6778452396392822,-1.1800237894058228,0.988905668258667,0.7084782123565674,0.8409063816070557,-0.6325432658195496,0.9945883750915527,0.33395880460739136,0.8245963454246521,-0.6811797022819519,0.9867398142814636,0.8619878888130188,1.0899125337600708,-0.5285542011260986,0.46800246834754944,0.10800447314977646,1.011771321296692,-0.7569259405136108,0.7402170300483704,0.9045560956001282,1.3370859622955322,-0.75742107629776,0.21750852465629578,0.054110266268253326,1.2898457050323486,-1.134791612625122,0.37214964628219604,0.941428005695343,1.4156802892684937,-0.813357949256897,0.14771127700805664,0.03822679817676544,1.3542742729187012,-1.2170002460479736,0.20800995826721191,0.9143328666687012,1.4231196641921997,-0.8714269399642944,0.20399706065654755,0.06838890165090561,1.336758017539978,-1.2883055210113525,0.2799955904483795,0.8954259157180786,1.4045361280441284,-0.7884849309921265,0.25192439556121826,0.07641667872667313,1.3243415355682373,-1.175370216369629,0.32734572887420654,0.631619393825531,1.4299367666244507,-0.04809105768799782,0.03333549574017525,0.3778725564479828,1.4464130401611328,0.05168133229017258,0.034518543630838394,0.6371381878852844,1.9052706956863403,0.2388773411512375,0.00595474150031805,0.3990688621997833,1.9181251525878906,0.4729730486869812,0.008354470133781433,0.6369072198867798,2.322700023651123,1.037750482559204,0.0020658785942941904,0.402620404958725,2.319913148880005,1.2755423784255981,0.003105965442955494,0.6421016454696655,2.403712272644043,1.0926291942596436,0.00213368097320199,0.3940480053424835,2.3981029987335205,1.3494722843170166,0.002763748401775956,0.6038500070571899,2.4813969135284424,0.6139615774154663,0.0022131463047116995,0.45580244064331055,2.4770007133483887,0.7277125120162964,0.0032945775892585516
0.540286660194397,0.6214815974235535,-1.3168814182281494,0.9842878580093384,0.5560240149497986,0.5665709376335144,-1.275657296180725,0.9737824201583862,0.5678947567939758,0.5668837428092957,-1.275517225265503,0.9689837098121643,0.5794498324394226,0.5681556463241577,-1.2757130861282349,0.9732921123504639,0.5162937045097351,0.5656212568283081,-1.2816554307937622,0.9751814007759094,0.5030378103256226,0.5653673410415649,-1.281411051750183,0.9680507183074951,0.4899696409702301,0.565339207649231,-1.2818180322647095,0.9716428518295288,0.5934907793998718,0.5919235944747925,-0.9015059471130371,0.9751716256141663,0.4657849669456482,0.5860745906829834,-0.896755039691925,0.9741657972335815,0.5634912252426147,0.6764123439788818,-1.1747963428497314,0.98952716588974,0.5154682397842407,0.677647590637207,-1.1797518730163574,0.9899749755859375,0.7113915085792542,0.8441275358200073,-0.626028835773468,0.9949347376823425,0.33575668931007385,0.829640805721283,-0.656856894493103,0.9875094890594482,0.8648289442062378,1.0950696468353271,-0.5129206776618958,0.4661653935909271,0.11104651540517807,1.0105576515197754,-0.7591476440429688,0.7572250962257385,0.90702885389328,1.3500232696533203,-0.7488502264022827,0.21466223895549774,0.040351010859012604,1.2779698371887207,-1.1983612775802612,0.37876445055007935,0.9448832273483276,1.4326897859573364,-0.7892516851425171,0.14366349577903748,0.01764586754143238,1.339550495147705,-1.2887530326843262,0.20962980389595032,0.9131396412849426,1.442538857460022,-0.8427295684814453,0.2001045048236847,0.04848049208521843,1.3219130039215088,-1.3640235662460327,0.28385546803474426,0.8928348422050476,1.4229613542556763,-0.7706203460693359,0.24946093559265137,0.058954305946826935,1.3109492063522339,-1.2437442541122437,0.3334033191204071,0.6353432536125183,1.4430681467056274,-0.05014676973223686,0.030126972123980522,0.3786575198173523,1.4568767547607422,0.05416474863886833,0.031155448406934738,0.6391358971595764,1.922524333000183,0.2407861202955246,0.005364048760384321,0.3981354236602783,1.9317973852157593,0.4769265055656433,0.0075216228142380714,0.6398085355758667,2.3403241634368896,1.0384905338287354,0.0018593695713207126,0.40065377950668335,2.332944393157959,1.2629179954528809,0.0027954012621194124,0.6461743712425232,2.420408010482788,1.0927436351776123,0.0019204345298931003,0.3927744925022125,2.4095284938812256,1.3351621627807617,0.0024874573573470116,0.603554368019104,2.5004384517669678,0.5936095118522644,0.0019919811747968197,0.4522036612033844,2.493013620376587,0.7811018824577332,0.0029654379468411207
0.539797842502594,0.6206363439559937,-1.3819220066070557,0.9858087301254272,0.5554845929145813,0.5666449069976807,-1.3345340490341187,0.9762884378433228,0.5671930909156799,0.5671470165252686,-1.334441900253296,0.9719417691230774,0.5786651372909546,0.5684548616409302,-1.3345825672149658,0.9758294224739075,0.5160074830055237,0.5653863549232483,-1.3435038328170776,0.9775604605674744,0.5025977492332458,0.5650861263275146,-1.3432261943817139,0.971115231513977,0.4895358681678772,0.5650159120559692,-1.343681812286377,0.9743559956550598,0.5932880640029907,0.5920121669769287,-0.9336080551147461,0.9775039553642273,0.4650399088859558,0.586042582988739,-0.9561874270439148,0.9766568541526794,0.563245415687561,0.6749271750450134,-1.2291135787963867,0.9905221462249756,0.5147310495376587,0.676044762134552,-1.2366507053375244,0.9909324645996094,0.711138129234314,0.8445090055465698,-0.6317445039749146,0.995159924030304,0.33451125025749207,0.8295857906341553,-0.6892544627189636,0.9880882501602173,0.867701530456543,1.090993881225586,-0.5090377926826477,0.47204598784446716,0.10412204265594482,1.009087324142456,-0.8237861394882202,0.7765825986862183,0.917744517326355,1.337154507637024,-0.736282229423523,0.21508841216564178,0.012184451334178448,1.271079421043396,-1.2619118690490723,0.3945859372615814,0.9564628601074219,1.4146772623062134,-0.7866641283035278,0.1412845402956009,-0.0115391556173563,1.3312466144561768,-1.3590353727340698,0.21676187217235565,0.9241780042648315,1.4228729009628296,-0.8507226705551147,0.19735661149024963,0.01839097961783409,1.3130462169647217,-1.4399553537368774,0.2931821048259735,0.9018672704696655,1.4057986736297607,-0.767292857170105,0.24756841361522675,0.02940605953335762,1.3028428554534912,-1.309442162513733,0.3436986804008484,0.6323063373565674,1.4471431970596313,-0.0503811314702034,0.027338813990354538,0.37857118248939514,1.4629191160202026,0.05441591143608093,0.028194140642881393,0.6412045359611511,1.9295713901519775,0.24392743408679962,0.004844570532441139,0.39807552099227905,1.9438997507095337,0.482694536447525,0.0067788646556437016,0.6472574472427368,2.354966878890991,1.0664924383163452,0.0016737361438572407,0.4074609875679016,2.354152202606201,1.2738711833953857,0.0025160186924040318,0.6537718772888184,2.434821605682373,1.1197108030319214,0.0017287685768678784,0.4003221094608307,2.4304444789886475,1.3457037210464478,0.002239118330180645,0.6143577694892883,2.515697717666626,0.6088179349899292,0.0017933256458491087,0.46112966537475586,2.514871120452881,0.7958040237426758,0.002670151647180319
0.5397961735725403,0.6208465099334717,-1.4044122695922852,0.9871575236320496,0.5553982257843018,0.5670799612998962,-1.3582546710968018,0.9785051941871643,0.5669345259666443,0.5675926804542542,-1.3581856489181519,0.9745654463768005,0.578224778175354,0.5688393712043762,-1.3583719730377197,0.9780679941177368,0.5161567330360413,0.565645158290863,-1.3683817386627197,0.9796683192253113,0.5026516318321228,0.5652477145195007,-1.3681042194366455,0.9738413095474243,0.4895414412021637,0.5651069283485413,-1.3685388565063477,0.9767628908157349,0.592870831489563,0.5920850038528442,-0.957707405090332,0.9795650839805603,0.4643523097038269,0.5861022472381592,-0.9901638031005859,0.9788801074028015,0.5632022023200989,0.674468994140625,-1.2493423223495483,0.9914030432701111,0.5146774053573608,0.6757275462150574,-1.258318305015564,0.9917846322059631,0.7091466188430786,0.8432470560073853,-0.6354211568832397,0.9954260587692261,0.3330491781234741,0.8280090093612671,-0.709976077079773,0.9887229800224304,0.8645740747451782,1.0110324621200562,-0.5108022689819336,0.4829780161380768,0.10132475942373276,1.008557677268982,-0.8365879058837891,0.7933464050292969,0.9205011129379272,1.330485224723816,-0.7687094807624817,0.21506811678409576,0.004337893333286047,1.267015814781189,-1.2772785425186157,0.4026562571525574,0.9595743417739868,1.4045785665512085,-0.8330293893814087,0.1390029937028885,-0.02115335687994957,1.326456069946289,-1.375847578048706,0.2194204032421112,0.9291618466377258,1.4119921922683716,-0.9056164026260376,0.19454197585582733,0.008018015883862972,1.3080198764801025,-1.4626630544662476,0.29664385318756104,0.905950665473938,1.3960765600204468,-0.8085986375808716,0.2446349561214447,0.020461205393075943,1.298051118850708,-1.3272814750671387,0.34755945205688477,0.6290382146835327,1.440410852432251,-0.05038736015558243,0.02484438195824623,0.3783780336380005,1.4559468030929565,0.054382193833589554,0.025545276701450348,0.637632429599762,1.9212242364883423,0.2480354607105255,0.004394442308694124,0.3972719609737396,1.9347262382507324,0.45788073539733887,0.006120174657553434,0.6438871622085571,2.3494558334350586,1.064573049545288,0.0015072667738422751,0.4089175760746002,2.3500852584838867,1.2168362140655518,0.0022648486774414778,0.6500377058982849,2.4269044399261475,1.1169294118881226,0.0015569064998999238,0.4022751450538635,2.4242677688598633,1.2832475900650024,0.002016372513025999,0.612320601940155,2.509129762649536,0.5996635556221008,0.0016152887837961316,0.46170228719711304,2.5104432106018066,0.715935468673706,0.002405729377642274
0.5376590490341187,0.6220878958702087,-1.4279135465621948,0.9883987307548523,0.5530914068222046,0.5677473545074463,-1.3884549140930176,0.9805551171302795,0.5645610094070435,0.5677880644798279,-1.388321876525879,0.9769967794418335,0.5756352543830872,0.5690370798110962,-1.388522744178772,0.9801462292671204,0.5138291120529175,0.567101240158081,-1.3919965028762817,0.9816078543663025,0.5002720355987549,0.5665517449378967,-1.3917195796966553,0.9763458967208862,0.4872226119041443,0.5662686228752136,-1.3921394348144531,0.9789726138114929,0.5913513898849487,0.5917192101478577,-1.0012201070785522,0.9815018177032471,0.46320924162864685,0.586526095867157,-1.0044147968292236,0.9809153079986572,0.561287522315979,0.6743212938308716,-1.2746742963790894,0.9922234416007996,0.5130430459976196,0.6756612062454224,-1.275193214416504,0.9925704598426819,0.7088916897773743,0.8423923850059509,-0.6717009544372559,0.9957298040390015,0.33354535698890686,0.8259780406951904,-0.7180904150009155,0.9894606471061707,0.8671396374702454,1.038400411605835,-0.5593698024749756,0.4967033565044403,0.10626673698425293,1.0068891048431396,-0.8700119256973267,0.8079755902290344,0.9231514930725098,1.3304580450057983,-0.8072587847709656,0.21474795043468475,0.0019160294905304909,1.2650219202041626,-1.3577754497528076,0.41165685653686523,0.9625255465507507,1.411037564277649,-0.8708599209785461,0.1369955986738205,-0.027334338054060936,1.3234869241714478,-1.4589438438415527,0.22390609979629517,0.9305037260055542,1.4188408851623535,-0.9433788061141968,0.19273173809051514,0.003152082907035947,1.3050130605697632,-1.5421479940414429,0.30246400833129883,0.9073869585990906,1.4007889032363892,-0.8464710116386414,0.24225690960884094,0.017452890053391457,1.2951792478561401,-1.407562017440796,0.353607177734375,0.6294429302215576,1.439109206199646,-0.05079078674316406,0.022567618638277054,0.3784700036048889,1.4511929750442505,0.05481038615107536,0.023145893588662148,0.6348861455917358,1.9198966026306152,0.2527434825897217,0.003990641329437494,0.3964574933052063,1.928060531616211,0.45622506737709045,0.005527968052774668,0.6393987536430359,2.350391387939453,1.0623044967651367,0.0013574796030297875,0.4064639210700989,2.3462979793548584,1.2079405784606934,0.0020387880504131317,0.6455286741256714,2.4286210536956787,1.1144134998321533,0.001402135007083416,0.3997749388217926,2.420619249343872,1.2738630771636963,0.001815708470530808,0.606671154499054,2.5119071006774902,0.5926905870437622,0.0014550186460837722,0.45686084032058716,2.5112452507019043,0.7177034616470337,0.002167296828702092
0.5376425981521606,0.6221755743026733,-1.4056212902069092,0.9894445538520813,0.5526350736618042,0.568009078502655,-1.36350679397583,0.9822370409965515,0.5639349222183228,0.5680394768714905,-1.363421082496643,0.9789953827857971,0.5748616456985474,0.5691401958465576,-1.363641619682312,0.981824517250061,0.513696014881134,0.5673062801361084,-1.3721338510513306,0.9832326769828796,0.5000730752944946,0.5667083263397217,-1.3719192743301392,0.9784666895866394,0.4870365560054779,0.5663784742355347,-1.3723424673080444,0.9808289408683777,0.590246856212616,0.5912275910377502,-0.9879404306411743,0.9830208420753479,0.46272820234298706,0.5866943597793579,-1.0059843063354492,0.9826382398605347,0.5612277984619141,0.6737069487571716,-1.2548922300338745,0.9928796887397766,0.51300048828125,0.6755229234695435,-1.2613037824630737,0.9932221174240112,0.7079921960830688,0.8422890901565552,-0.6537842750549316,0.995862603187561,0.33368200063705444,0.8259589672088623,-0.7287036776542664,0.9897693991661072,0.8759251832962036,0.9857040643692017,-0.5128152966499329,0.516755998134613,0.10789117962121964,1.0057283639907837,-0.8358284831047058,0.8194745779037476,0.9607107043266296,1.2894325256347656,-0.7921825647354126,0.21988776326179504,0.019397754222154617,1.2771213054656982,-1.2434784173965454,0.41010943055152893,1.0044353008270264,1.363346815109253,-0.844508171081543,0.13854824006557465,-0.0027681172359734774,1.3438714742660522,-1.3238813877105713,0.2223743200302124,0.9774179458618164,1.3677536249160767,-0.9033322334289551,0.19433940947055817,0.026214634999632835,1.3249170780181885,-1.3946492671966553,0.29994866251945496,0.9521031379699707,1.354288101196289,-0.8178178071975708,0.2430783212184906,0.03768903762102127,1.3119113445281982,-1.2815697193145752,0.3501568138599396,0.6289218664169312,1.4422307014465332,-0.04954647272825241,0.02054869942367077,0.3793317377567291,1.454294204711914,0.053501177579164505,0.021000072360038757,0.6339091658592224,1.9225646257400513,0.23352989554405212,0.0036812028847634792,0.3969191014766693,1.931235671043396,0.40895000100135803,0.005027268547564745,0.6389836668968201,2.3600754737854004,1.001826524734497,0.0012241305084899068,0.40829038619995117,2.357027530670166,1.1104915142059326,0.0018365057185292244,0.6444095373153687,2.4374618530273438,1.0487760305404663,0.0012638147454708815,0.40058666467666626,2.4295642375946045,1.1703521013259888,0.0016377532156184316,0.6115673780441284,2.5145280361175537,0.5277657508850098,0.001313657034188509,0.4637242257595062,2.518815279006958,0.6149249076843262,0.0019574312027543783
